Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SE/178,06 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,402,"3,13,177.14",0.25,5,"3,13,177.14",0,"7,829.43","7,829.43",0,"3,29,143.00"
SE/178,06 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,0.25,5,291.9,0,7.3,7.3,0,"3,29,143.00"
SE/204,06 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,177
SE/204,06 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,177
SE/179,07 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,408,"3,17,851.43",0.01,5,"3,17,851.43",0,"7,946.29","7,946.29",0,"3,59,025.00"
SE/179,07 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,480.00",0.02,18,"17,480.00",0,"1,573.20","1,573.20",0,"3,59,025.00"
SE/179,07 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,2,"2,448.31",0.02,18,"2,448.31",0,220.35,220.35,0,"3,59,025.00"
SE/179,07 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,3,"1,681.43",0.02,5,"1,681.43",0,42.04,42.04,0,"3,59,025.00"
SE/205,07 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,929.66",0,18,"2,929.66",0,263.67,263.67,0,"4,047.00"
SE/205,07 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,500,0,18,500,0,45,45,0,"4,047.00"
SE/180,08 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,326,"2,53,969.52",-0.24,5,"2,53,969.52",0,"6,349.24","6,349.24",0,"2,67,587.00"
SE/180,08 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.25,5,875.71,0,21.89,21.89,0,"2,67,587.00"
SE/181,09 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,311,"2,42,283.81",-0.11,5,"2,42,283.81",0,"6,057.10","6,057.10",0,"2,75,919.00"
SE/181,09 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,480.00",-0.1,18,"17,480.00",0,"1,573.20","1,573.20",0,"2,75,919.00"
SE/181,09 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,-0.1,5,291.9,0,7.3,7.3,0,"2,75,919.00"
SE/181,09 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.1,5,560.48,0,14.01,14.01,0,"2,75,919.00"
SE/206,09 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,668.64",0,18,"2,668.64",0,240.18,240.18,0,"3,385.00"
SE/206,09 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,"3,385.00"
SE/182,10 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,349,"2,71,887.62",0,5,"2,71,887.62",0,"6,797.19","6,797.19",0,"2,86,708.00"
SE/182,10 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"2,86,708.00"
SE/207,10 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/183,12 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,318,"2,47,737.14",0.01,5,"2,47,737.14",0,"6,193.43","6,193.43",0,"2,62,527.00"
SE/183,12 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"2,62,527.00"
SE/183,12 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"2,62,527.00"
SE/184,13 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,414,"3,22,525.71",-0.01,5,"3,22,525.71",0,"8,063.14","8,063.14",0,"3,62,567.00"
SE/184,13 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"19,228.00",-0.01,18,"19,228.00",0,"1,730.52","1,730.52",0,"3,62,567.00"
SE/184,13 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",-0.01,5,"1,167.62",0,29.19,29.19,0,"3,62,567.00"
SE/185,14 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,353,"2,75,003.81",0.08,5,"2,75,003.81",0,"6,875.10","6,875.10",0,"2,93,799.00"
SE/185,14 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,496.00",0.07,18,"3,496.00",0,314.64,314.64,0,"2,93,799.00"
SE/185,14 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0.07,5,875.71,0,21.89,21.89,0,"2,93,799.00"
SE/186,15 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,243,"1,89,308.57",-0.24,5,"1,89,308.57",0,"4,732.71","4,732.71",0,"1,99,080.00"
SE/186,15 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,-0.25,5,291.9,0,7.3,7.3,0,"1,99,080.00"
SE/187,16 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,311,"2,42,283.81",0.25,5,"2,42,283.81",0,"6,057.10","6,057.10",0,"2,58,996.00"
SE/187,16 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,15,"4,378.57",0.25,5,"4,378.57",0,109.46,109.46,0,"2,58,996.00"
SE/208,16 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,668.64",0,18,"2,668.64",0,240.18,240.18,0,"3,503.00"
SE/208,16 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,0,18,300,0,27,27,0,"3,503.00"
SE/188,17 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,308,"2,39,946.67",0.03,5,"2,39,946.67",0,"5,998.67","5,998.67",0,"2,74,385.00"
SE/188,17 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,480.00",0.02,18,"17,480.00",0,"1,573.20","1,573.20",0,"2,74,385.00"
SE/188,17 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0.02,5,"1,167.62",0,29.19,29.19,0,"2,74,385.00"
SE/188,17 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.02,5,560.48,0,14.01,14.01,0,"2,74,385.00"
SE/189,18 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,138,"1,07,508.57",-0.24,5,"1,07,508.57",0,"2,687.71","2,687.71",0,"1,13,190.00"
SE/189,18 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,-0.25,5,291.9,0,7.3,7.3,0,"1,13,190.00"
SE/190,20 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,416,"3,24,083.81",-0.01,5,"3,24,083.81",0,"8,102.10","8,102.10",0,"3,40,901.00"
SE/190,20 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,-0.01,5,583.81,0,14.6,14.6,0,"3,40,901.00"
SE/191,21 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,353,"2,75,003.81",0,5,"2,75,003.81",0,"6,875.10","6,875.10",0,"2,92,013.00"
SE/191,21 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"2,92,013.00"
SE/191,21 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,1,"1,224.15",0,18,"1,224.15",0,110.17,110.17,0,"2,92,013.00"
SE/191,21 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0,5,560.48,0,14.01,14.01,0,"2,92,013.00"
SE/209,21 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,211.02,0,18,211.02,0,18.99,18.99,0,485
SE/209,21 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,485
SE/192,22 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,382,"2,97,596.19",-0.16,5,"2,97,596.19",0,"7,439.90","7,439.90",0,"3,16,846.00"
SE/192,22 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 Kg ,27111100,2,"2,924.58",-0.16,18,"2,924.58",0,263.21,263.21,0,"3,16,846.00"
SE/192,22 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.16,5,875.71,0,21.89,21.89,0,"3,16,846.00"
SE/193,23 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,377,"2,93,700.95",-0.14,5,"2,93,700.95",0,"7,342.52","7,342.52",0,"3,32,077.00"
SE/193,23 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,480.00",-0.13,18,"17,480.00",0,"1,573.20","1,573.20",0,"3,32,077.00"
SE/193,23 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,10,"2,919.05",-0.13,5,"2,919.05",0,72.98,72.98,0,"3,32,077.00"
SE/194,24 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,251,"1,95,540.95",-0.24,5,"1,95,540.95",0,"4,888.52","4,888.52",0,"2,05,624.00"
SE/194,24 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,-0.25,5,291.9,0,7.3,7.3,0,"2,05,624.00"
SE/195,25 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,114,"88,811.43",0.24,5,"88,811.43",0,"2,220.29","2,220.29",0,"93,559.00"
SE/195,25 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,0.25,5,291.9,0,7.3,7.3,0,"93,559.00"
SE/196,26 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,111,"86,474.29",0.25,5,"86,474.29",0,"2,161.86","2,161.86",0,"91,718.00"
SE/196,26 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0.25,5,875.71,0,21.89,21.89,0,"91,718.00"
SE/197,27 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,362,"2,82,015.24",-0.11,5,"2,82,015.24",0,"7,050.38","7,050.38",0,"3,20,857.00"
SE/197,27 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,480.00",-0.1,18,"17,480.00",0,"1,573.20","1,573.20",0,"3,20,857.00"
SE/197,27 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",-0.1,5,"1,167.62",0,29.19,29.19,0,"3,20,857.00"
SE/197,27 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,2,"2,448.31",-0.1,18,"2,448.31",0,220.35,220.35,0,"3,20,857.00"
SE/210,27 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/198,28 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,342,"2,66,434.29",-0.04,5,"2,66,434.29",0,"6,660.86","6,660.86",0,"2,84,770.00"
SE/198,28 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,748.00",-0.04,18,"1,748.00",0,157.32,157.32,0,"2,84,770.00"
SE/198,28 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 Kg ,27111100,1,"1,462.29",-0.04,18,"1,462.29",0,131.61,131.61,0,"2,84,770.00"
SE/198,28 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",-0.04,5,"1,167.62",0,29.19,29.19,0,"2,84,770.00"
SE/199,29 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,377,"2,93,700.95",-0.17,5,"2,93,700.95",0,"7,342.52","7,342.52",0,"3,10,200.00"
SE/199,29 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",-0.16,5,"1,167.62",0,29.19,29.19,0,"3,10,200.00"
SE/199,29 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.16,5,560.48,0,14.01,14.01,0,"3,10,200.00"
SE/211,29 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,"5,434.00"
SE/211,29 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"4,405.08",0,18,"4,405.08",0,396.46,396.46,0,"5,434.00"
SANDO/BSC/001,29 August 2024,INDIAN OIL CORPO.[Custmer],24AAACI1681G1ZV,AHMEDABAD,Gujarat,,SERVICE_18,996913,0,"58,450.00",0,18,"58,450.00",0,"5,260.50","5,260.50",0,"68,971.00"
SE/200,30 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,404,"3,14,735.24",-0.08,5,"3,14,735.24",0,"7,868.38","7,868.38",0,"3,44,049.00"
SE/200,30 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,6,"10,488.00",-0.09,18,"10,488.00",0,943.92,943.92,0,"3,44,049.00"
SE/200,30 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,-0.09,5,583.81,0,14.6,14.6,0,"3,44,049.00"
SE/200,30 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.09,5,560.48,0,14.01,14.01,0,"3,44,049.00"
SE/212,30 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,236
SE/201,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,433,"3,37,327.62",-0.04,5,"3,37,327.62",0,"8,433.19","8,433.19",0,"3,65,360.00"
SE/201,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,748.00",-0.02,18,"1,748.00",0,157.32,157.32,0,"3,65,360.00"
SE/201,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.02,5,875.71,0,21.89,21.89,0,"3,65,360.00"
SE/201,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",-0.02,5,"1,120.95",0,28.02,28.02,0,"3,65,360.00"
SE/201,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,14,"5,938.14",-0.02,18,"5,938.14",0,534.43,534.43,0,"3,65,360.00"
SE/213,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,202.54",0,18,"2,202.54",0,198.23,198.23,0,"2,835.00"
SE/213,31 August 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,"2,835.00"
SE/215,01 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,39,"30,382.86",0,5,"30,382.86",0,759.57,759.57,0,"32,208.00"
SE/215,01 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.43,-0.01,5,291.43,0,7.29,7.29,0,"32,208.00"
SE/216,02 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,359,"2,79,678.10",-0.1,5,"2,79,678.10",0,"6,991.95","6,991.95",0,"3,20,472.00"
SE/216,02 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,12,"21,444.00",-0.11,18,"21,444.00",0,"1,929.96","1,929.96",0,"3,20,472.00"
SE/216,02 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,874.29,-0.11,5,874.29,0,21.86,21.86,0,"3,20,472.00"
SE/216,02 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.11,5,560.48,0,14.01,14.01,0,"3,20,472.00"
SE/241,02 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/217,03 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,511,"3,98,093.33",0.16,5,"3,98,093.33",0,"9,952.33","9,952.33",0,"4,19,505.00"
SE/217,03 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,874.29,0.17,5,874.29,0,21.86,21.86,0,"4,19,505.00"
SE/217,03 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.17,5,560.48,0,14.01,14.01,0,"4,19,505.00"
SE/242,03 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,202.54",0,18,"2,202.54",0,198.23,198.23,0,"2,717.00"
SE/242,03 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,"2,717.00"
SE/218,04 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,416,"3,24,083.81",0.01,5,"3,24,083.81",0,"8,102.10","8,102.10",0,"3,42,689.00"
SE/218,04 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,165.71",0,5,"1,165.71",0,29.14,29.14,0,"3,42,689.00"
SE/218,04 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"3,42,689.00"
SE/219,05 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,283,"2,20,470.48",-0.11,5,"2,20,470.48",0,"5,511.76","5,511.76",0,"2,36,629.00"
SE/219,05 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,574.00",-0.11,18,"3,574.00",0,321.66,321.66,0,"2,36,629.00"
SE/219,05 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,874.29,-0.11,5,874.29,0,21.86,21.86,0,"2,36,629.00"
SE/243,05 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,253.39,0,18,253.39,0,22.81,22.81,0,417
SE/243,05 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,-0.01,18,100,0,9,9,0,417
SE/220,06 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,385,"2,99,933.33",-0.07,5,"2,99,933.33",0,"7,498.33","7,498.33",0,"3,46,925.00"
SE/220,06 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"19,657.00",-0.06,18,"19,657.00",0,"1,769.13","1,769.13",0,"3,46,925.00"
SE/220,06 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,457.14",-0.06,5,"1,457.14",0,36.43,36.43,0,"3,46,925.00"
SE/220,06 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,5,"6,161.02",-0.06,18,"6,161.02",0,554.49,554.49,0,"3,46,925.00"
SE/244,06 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,21.19,-0.01,18,21.19,0,1.91,1.91,0,25
SE/221,07 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,355,"2,76,561.90",0.11,5,"2,76,561.90",0,"6,914.05","6,914.05",0,"2,93,723.00"
SE/221,07 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,787.00",0.12,18,"1,787.00",0,160.83,160.83,0,"2,93,723.00"
SE/221,07 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,165.71",0.12,5,"1,165.71",0,29.14,29.14,0,"2,93,723.00"
SE/245,07 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,211.02,0,18,211.02,0,18.99,18.99,0,721
SE/245,07 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,400,0,18,400,0,36,36,0,721
SE/222,09 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,415,"3,23,304.76",0.05,5,"3,23,304.76",0,"8,082.62","8,082.62",0,"3,71,722.00"
SE/222,09 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,14,"25,018.00",0.07,18,"25,018.00",0,"2,251.62","2,251.62",0,"3,71,722.00"
SE/222,09 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,7,"2,040.00",0.07,5,"2,040.00",0,51,51,0,"3,71,722.00"
SE/222,09 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.07,5,560.48,0,14.01,14.01,0,"3,71,722.00"
SE/246,09 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/223,10 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,306,"2,38,388.57",0.01,5,"2,38,388.57",0,"5,959.71","5,959.71",0,"2,52,403.00"
SE/223,10 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,874.29,0,5,874.29,0,21.86,21.86,0,"2,52,403.00"
SE/223,10 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"2,52,403.00"
SE/247,10 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,500,0,18,500,0,45,45,0,"3,688.00"
SE/247,10 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,625.42",0,18,"2,625.42",0,236.29,236.29,0,"3,688.00"
SE/224,11 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,468,"3,64,594.29",0.16,5,"3,64,594.29",0,"9,114.86","9,114.86",0,"3,85,861.00"
SE/224,11 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,8,"2,331.43",0.16,5,"2,331.43",0,58.29,58.29,0,"3,85,861.00"
SE/224,11 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.16,5,560.48,0,14.01,14.01,0,"3,85,861.00"
SE/248,11 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,202.54",0,18,"2,202.54",0,198.23,198.23,0,"2,717.00"
SE/248,11 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,"2,717.00"
SE/225,12 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,357,"2,78,120.00",0.01,5,"2,78,120.00",0,"6,953.00","6,953.00",0,"3,05,596.00"
SE/225,12 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,6,"10,722.00",0.01,18,"10,722.00",0,964.98,964.98,0,"3,05,596.00"
SE/225,12 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,874.29,0.01,5,874.29,0,21.86,21.86,0,"3,05,596.00"
SE/249,12 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,236
SE/226,13 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,363,"2,82,794.29",0.11,5,"2,82,794.29",0,"7,069.86","7,069.86",0,"3,07,511.00"
SE/226,13 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,4,"7,148.00",0.12,18,"7,148.00",0,643.32,643.32,0,"3,07,511.00"
SE/226,13 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,7,"2,040.00",0.12,5,"2,040.00",0,51,51,0,"3,07,511.00"
SE/250,13 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"6,607.63",0,18,"6,607.63",0,594.69,594.69,0,"8,269.00"
SE/250,13 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,400,-0.01,18,400,0,36,36,0,"8,269.00"
