Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SCT/1253,09 September 2024,D AND J TRADING,24BYCPP8943A1ZI,JAMNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,60,"3,600.00",12.6,18,"3,612.55",0,325.13,325.13,0,"37,370.00"
SCT/1254,09 September 2024,DIWANI CERAMIC,24BRKPP7541R1ZX,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2833,"1,69,980.00",0,18,"1,69,980.00",0,"15,298.60","15,298.60",0,"2,44,898.00"
SCT/1254,09 September 2024,DIWANI CERAMIC,24BRKPP7541R1ZX,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,626,"37,560.00",0,18,"37,560.00",0,"3,380.40","3,380.40",0,"2,44,898.00"
SCT/1255,09 September 2024,NEHRAJ OVERSEAS LLP,24AAVFN8468Q1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2765,"3,17,975.00",0,0.1,"3,17,975.00",0,159,159,0,"3,18,293.00"
SCT/1256,09 September 2024,INFINITY TILES,09HBNPS7205C1ZC,Karwi,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,400,"24,000.00",83.99,18,"24,084.00","4,335.30",0,0,0,"2,33,108.00"
SCT/1256,09 September 2024,INFINITY TILES,09HBNPS7205C1ZC,Karwi,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2664,"1,33,200.00",466.2,18,"1,33,666.19","24,059.91",0,0,0,"2,33,108.00"
SCT/1256,09 September 2024,INFINITY TILES,09HBNPS7205C1ZC,Karwi,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,661,"39,660.00",138.81,18,"39,798.81","7,163.79",0,0,0,"2,33,108.00"
SCT/1257,09 September 2024,ROCKSTAR CERAMIC,24ABBFR5725K1Z3,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3013,"1,74,754.00",0,18,"1,74,754.00",0,"15,728.24","15,728.24",0,"2,23,868.00"
SCT/1257,09 September 2024,ROCKSTAR CERAMIC,24ABBFR5725K1Z3,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,258,"14,964.00",0,18,"14,964.00",0,"1,346.76","1,346.76",0,"2,23,868.00"
SCT/1258,09 September 2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,165,"9,075.00",0,18,"9,075.00",0,817,817,0,"10,709.00"
SCT/1259,09 September 2024,REGAL CERAMICA,24DXYPB2455L1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,2906,"1,59,830.00",0,18,"1,59,830.00",0,"14,385.10","14,385.10",0,"2,40,650.00"
SCT/1259,09 September 2024,REGAL CERAMICA,24DXYPB2455L1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,802,"44,110.00",0,18,"44,110.00",0,"3,969.90","3,969.90",0,"2,40,650.00"
SCT/1260,09 September 2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1077,"75,390.00",0,18,"75,390.00",0,"6,785.40","6,785.40",0,"1,20,514.00"
SCT/1260,09 September 2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,382,"26,740.00",0,18,"26,740.00",0,"2,406.60","2,406.60",0,"1,20,514.00"
SCT/1261,09 September 2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1307,"78,420.00",0,18,"78,420.00",0,"7,057.60","7,057.60",0,"1,05,350.00"
SCT/1261,09 September 2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,181,"10,860.00",0,18,"10,860.00",0,977.4,977.4,0,"1,05,350.00"
SCT/1262,09 September 2024,GOLDEN CERAMIC,27BPUPP5679G1ZX,POKHARDI,Maharashtra,CERAMIC GLAZE TILES,69072300,1967,"1,08,185.00",378.89,18,"1,08,563.84","19,541.37",0,0,0,"1,65,358.00"
SCT/1262,09 September 2024,GOLDEN CERAMIC,27BPUPP5679G1ZX,POKHARDI,Maharashtra,CERAMIC GLAZE TILES,69072300,572,"31,460.00",110.11,18,"31,570.16","5,682.63",0,0,0,"1,65,358.00"
SCT/1263,09 September 2024,CERA WORLD,33ARIPN5267H1ZL,Coimbatore,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2525,"2,27,250.00",795.82,18,"2,28,045.79","41,047.84",0,0,0,"2,87,424.00"
SCT/1263,09 September 2024,CERA WORLD,33ARIPN5267H1ZL,Coimbatore,Tamil Nadu,CERAMIC GLAZE TILES,69072300,172,"15,480.00",54.18,18,"15,534.21","2,796.16",0,0,0,"2,87,424.00"
SCT/1264,09 September 2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1565,"86,075.00",0,18,"86,075.00",0,"7,746.60","7,746.60",0,"1,08,837.00"
SCT/1264,09 September 2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,112,"6,160.00",0,18,"6,160.00",0,554.4,554.4,0,"1,08,837.00"
SCT/1265,09 September 2024,NITIN CERAMICS,33GUPPS5408M1ZV,MADURAI,Tamil Nadu,CERAMIC GLAZE TILES,69072300,1177,"94,160.00",330,18,"94,490.00","17,008.00",0,0,0,"1,11,498.00"
SCT/1266,09 October 2024,PANTHERA EXIM,24ABDFP1001A1ZB,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2339,"1,40,340.00",0,18,"1,40,340.00",0,"12,630.20","12,630.20",0,"1,99,726.00"
SCT/1266,09 October 2024,PANTHERA EXIM,24ABDFP1001A1ZB,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,482,"28,920.00",0,18,"28,920.00",0,"2,602.80","2,602.80",0,"1,99,726.00"
SCT/1267,09 October 2024,DEORE SHARAD ANANDRAO,27AAJPD2988D1ZO,SAKRI,Maharashtra,CERAMIC GLAZE TILES,69072300,2308,"3,23,120.00",1131,18,"3,24,251.00","58,365.00",0,0,0,"3,82,616.00"
SCT/1268,09 October 2024,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,1875,"1,40,625.00",491.71,18,"1,41,116.79","25,401.36",0,0,0,"1,98,756.00"
SCT/1268,09 October 2024,LAXMI TILES,27BSGPS5758E1ZA,TURBHE,Maharashtra,CERAMIC GLAZE TILES,69072300,363,"27,225.00",95.29,18,"27,320.21","4,917.64",0,0,0,"1,98,756.00"
SCT/1269,09 October 2024,MARBLE CENTRE,33AAPFM7704C1ZF,Erode,Tamil Nadu,CERAMIC GLAZE TILES,69072300,1510,"90,600.00",317,18,"90,917.00","16,365.00",0,0,0,"1,07,282.00"
SCT/1270,09 November 2024,AEQ SLAB TILES,24ACWPF1968N1ZW,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,564,"45,120.00",0,18,"45,120.00",0,"4,061.20","4,061.20",0,"64,476.00"
SCT/1270,09 November 2024,AEQ SLAB TILES,24ACWPF1968N1ZW,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,119,"9,520.00",0,18,"9,520.00",0,856.8,856.8,0,"64,476.00"
SCT/1271,09 November 2024,shiva marble and tiles,09BSOPA5995B1ZH,MATHURA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,929,"46,450.00",163,18,"46,613.00","8,390.00",0,0,0,"55,003.00"
SCT/1272,09 November 2024,KHUSH MARBLE & SANITARY,08CJCPC0186J1ZC,PUNALI,Rajasthan,CERAMIC GLAZE TILES,69072300,2902,"1,74,120.00",609.42,18,"1,74,729.42","31,451.60",0,0,0,"2,08,406.00"
SCT/1272,09 November 2024,KHUSH MARBLE & SANITARY,08CJCPC0186J1ZC,PUNALI,Rajasthan,BROKEN TILES,69072300,6262,"1,879.00",6.58,18,"1,885.58",339.4,0,0,0,"2,08,406.00"
SCT/1273,09 November 2024,G.D.CERAMICS,34DUWPP1861D1ZA,ARIYANKUPPAM,Pondicherry,CERAMIC GLAZE TILES,69072300,820,"49,200.00",172,18,"49,372.00","8,887.00",0,0,0,"58,259.00"
SCT/1274,09 November 2024,CERAMIC DESIGN,24AOAPP7980E1ZU,Ahmedabad,Gujarat,CERAMIC GLAZE TILES,69072300,1668,"1,00,080.00",349.8,18,"1,00,429.83",0,"9,038.73","9,038.73",0,"1,27,033.00"
SCT/1274,09 November 2024,CERAMIC DESIGN,24AOAPP7980E1ZU,Ahmedabad,Gujarat,CERAMIC GLAZE TILES,69072300,120,"7,200.00",25.2,18,"7,225.17",0,650.27,650.27,0,"1,27,033.00"
SCT/1275,09 November 2024,SHIVANYA TILES SANITARYWARE,23DCQPD0896G1ZH,LAVKUSHNAGAR,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,25,"1,500.00",5,18,"1,505.00",271,0,0,0,"1,776.00"
SCT/1276,09 November 2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3401,"2,04,060.00",0,18,"2,04,060.00",0,"18,365.00","18,365.00",0,"2,40,790.00"
SCT/1277,09 November 2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,4212,"2,31,660.00",0,18,"2,31,660.00",0,"20,849.00","20,849.00",0,"2,73,358.00"
SCT/1278,09 November 2024,AMBA JI TILES GRANITE,03AHXPG7013K2Z5,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,3913,"2,15,215.00",752.76,18,"2,15,967.79","38,874.06",0,0,0,"2,71,840.00"
SCT/1278,09 November 2024,AMBA JI TILES GRANITE,03AHXPG7013K2Z5,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,261,"14,355.00",50.24,18,"14,405.21","2,592.94",0,0,0,"2,71,840.00"
SCT/1279,09 December 2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1800,"1,08,000.00",0,18,"1,08,000.00",0,"9,720.00","9,720.00",0,"1,40,538.00"
SCT/1279,09 December 2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,185,"11,100.00",0,18,"11,100.00",0,999,999,0,"1,40,538.00"
SCT/1280,09 December 2024,SAI STONE CERAMICS LLP,24AEVFS0355K1ZK,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,1070,"64,200.00",0,18,"64,200.00",0,"5,778.00","5,778.00",0,"75,756.00"
SCT/1281,09 December 2024,CERAMIC POINT,08AAEFC1219K1ZM,KOTA,Rajasthan,CERAMIC GLAZE TILES,69072300,1539,"1,23,120.00",431,18,"1,23,551.00","22,239.00",0,0,0,"1,45,790.00"
SCT/1282,09 December 2024,shiva marble and tiles,09BSOPA5995B1ZH,MATHURA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1702,"85,100.00",298,18,"85,398.00","15,372.00",0,0,0,"1,00,770.00"
SCT/1283,09 December 2024,VITSONS INFRASTRUCTURE PRIVATE LIMITED,27AAFCV5474R1ZD,KARJAT,Maharashtra,CERAMIC GLAZE TILES,69072300,3222,"1,61,100.00",563.37,18,"1,61,663.48","29,099.83",0,0,0,"2,43,753.00"
SCT/1283,09 December 2024,VITSONS INFRASTRUCTURE PRIVATE LIMITED,27AAFCV5474R1ZD,KARJAT,Maharashtra,CERAMIC GLAZE TILES,69072300,895,"44,750.00",156.63,18,"44,906.52","8,083.17",0,0,0,"2,43,753.00"
SCT/1284,09 December 2024,HERBHA MITULKUMAR BHIMABHAI,,JUNAGADH,Gujarat,CERAMIC GLAZE TILES,69072300,90,"4,500.00",0,18,"4,500.00",0,405,405,0,"5,310.00"
SCT/1285,09 December 2024,SHREE NATHJI CORPORATION,24ACPFS8150G1ZU,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,1068,"58,740.00",205.58,18,"58,945.58",0,"5,305.01","5,305.01",0,"81,539.00"
SCT/1285,09 December 2024,SHREE NATHJI CORPORATION,24ACPFS8150G1ZU,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,184,"10,120.00",35.42,18,"10,155.42",0,913.99,913.99,0,"81,539.00"
SCT/1286,09 December 2024,NANEESH IMPEX PRIVATE LIMITED,33AAFCN1660F1ZT,Chennai,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2130,"2,13,000.00",746,18,"2,13,746.00","38,474.00",0,0,0,"2,52,220.00"
SCT/1287,09 December 2024,DWARKESH IMPEX,24BDEPG9555Q1ZX,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,592,"65,120.00",0,18,"65,120.00",0,"5,861.00","5,861.00",0,"76,842.00"
SCT/1288,09 December 2024,JANTA TRADERS,05AIFPF9519E1ZG,HARIDWAR,Uttarakhand,CERAMIC GLAZE TILES,69072300,3716,"2,04,380.00",715.64,18,"2,05,095.60","36,917.69",0,0,0,"2,73,600.00"
SCT/1288,09 December 2024,JANTA TRADERS,05AIFPF9519E1ZG,HARIDWAR,Uttarakhand,CERAMIC GLAZE TILES,69072300,485,"26,675.00",93.36,18,"26,768.40","4,818.31",0,0,0,"2,73,600.00"
SCT/1289,9/13/2024,VITSONS INFRASTRUCTURE PRIVATE LIMITED,27AAFCV5474R1ZD,KARJAT,Maharashtra,CERAMIC GLAZE TILES,69072300,3512,"1,75,600.00",615,18,"1,76,215.00","31,719.00",0,0,0,"2,07,934.00"
SCT/1290,9/13/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,142,"7,810.00",0,18,"7,810.00",0,703,703,0,"9,216.00"
SCT/1291,9/13/2024,NANEESH IMPEX PRIVATE LIMITED,33AAFCN1660F1ZT,Chennai,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2130,"2,13,000.00",746,18,"2,13,746.00","38,474.00",0,0,0,"2,52,220.00"
SCT/1292,9/13/2024,AMPRA CERAMICS,24AMEPA1942K1ZE,Rajkot,Gujarat,BROKEN TILES,69072300,4590,"1,377.00",0,18,"1,377.00",0,124,124,0,"1,625.00"
SCT/1293,9/13/2024,KALPATARU PLYWOOD AND TILES,27BCXPR1189R1Z7,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,2600,"1,56,000.00",546.4,18,"1,56,546.34","28,178.60",0,0,0,"2,17,407.00"
SCT/1293,9/13/2024,KALPATARU PLYWOOD AND TILES,27BCXPR1189R1Z7,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,460,"27,600.00",96.6,18,"27,696.66","4,985.40",0,0,0,"2,17,407.00"
SCT/1294,9/13/2024,LOTUNO CERAMIC,24AAJFL3478J1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1710,"94,050.00",0,18,"94,050.00",0,"8,464.65","8,464.65",0,"1,23,505.00"
SCT/1294,9/13/2024,LOTUNO CERAMIC,24AAJFL3478J1ZZ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,193,"10,615.00",0,18,"10,615.00",0,955.35,955.35,0,"1,23,505.00"
SCT/1296,9/14/2024,MESTRO CERAMICS,24ABVFM1079M1ZL,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,100,"5,000.00",0,18,"5,000.00",0,450,450,0,"5,900.00"
SCT/1295,9/14/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,572,"31,460.00",0,18,"31,460.00",0,"2,831.00","2,831.00",0,"37,122.00"
SCT/1297,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,63,"3,465.00",0,18,"3,465.00",0,312.15,312.15,0,"4,284.00"
SCT/1297,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3,165,0,18,165,0,14.85,14.85,0,"4,284.00"
SCT/1298,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,302,"16,610.00",0,18,"16,610.00",0,"1,495.00","1,495.00",0,"19,600.00"
SCT/1299,9/14/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,2051,"1,12,805.00",394.71,18,"1,13,199.72","20,376.13",0,0,0,"1,53,635.00"
SCT/1299,9/14/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,308,"16,940.00",59.29,18,"16,999.28","3,059.87",0,0,0,"1,53,635.00"
SCT/1300,9/14/2024,Master Stone Tiles,27ESHPK5282H1ZD,AURANAGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,2424,"1,45,440.00",509.24,18,"1,45,949.20","26,271.18",0,0,0,"2,11,723.00"
SCT/1300,9/14/2024,Master Stone Tiles,27ESHPK5282H1ZD,AURANAGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,556,"33,360.00",116.76,18,"33,476.80","6,025.82",0,0,0,"2,11,723.00"
SCT/1301,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3486,"1,91,730.00",0,18,"1,91,730.00",0,"17,256.05","17,256.05",0,"2,52,267.00"
SCT/1301,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,401,"22,055.00",0,18,"22,055.00",0,"1,984.95","1,984.95",0,"2,52,267.00"
SCT/1302,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,325,"17,875.00",0,18,"17,875.00",0,"1,609.00","1,609.00",0,"21,093.00"
SCT/1303,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1372,"75,460.00",0,18,"75,460.00",0,"6,791.55","6,791.55",0,"1,01,439.00"
SCT/1303,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,191,"10,505.00",0,18,"10,505.00",0,945.45,945.45,0,"1,01,439.00"
SCT/1304,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,385,"21,175.00",0,18,"21,175.00",0,"1,905.75","1,905.75",0,"28,556.00"
SCT/1304,9/14/2024,T TILES,24AATFT9429R1ZY,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,55,"3,025.00",0,18,"3,025.00",0,272.25,272.25,0,"28,556.00"
SCT/1305,9/14/2024,Master Stone Tiles,27ESHPK5282H1ZD,AURANAGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,60,"3,300.00",12,18,"3,312.00",596,0,0,0,"3,908.00"
SCT/1306,9/14/2024,J P H CERAMIC WORLD,27ATUPH0899P1ZJ,TULJAPUR,Maharashtra,CERAMIC GLAZE TILES,69072300,2035,"1,42,450.00",498.72,18,"1,42,948.70","25,730.65",0,0,0,"1,99,224.00"
SCT/1306,9/14/2024,J P H CERAMIC WORLD,27ATUPH0899P1ZJ,TULJAPUR,Maharashtra,CERAMIC GLAZE TILES,69072300,469,"25,795.00",90.28,18,"25,885.30","4,659.35",0,0,0,"1,99,224.00"
SCT/1307,9/14/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,783,"46,980.00",0,18,"46,980.00",0,"4,228.20","4,228.20",0,"59,118.00"
SCT/1307,9/14/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,52,"3,120.00",0,18,"3,120.00",0,280.8,280.8,0,"59,118.00"
SCT/1308,9/14/2024,MANOJ KUMAR BAGHELE,23ALHPB4220D1Z0,BALAGHAT,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,1704,"1,02,240.00",357.69,18,"1,02,597.73","18,467.11",0,0,0,"1,64,475.00"
SCT/1308,9/14/2024,MANOJ KUMAR BAGHELE,23ALHPB4220D1Z0,BALAGHAT,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,611,"36,660.00",128.31,18,"36,788.27","6,621.89",0,0,0,"1,64,475.00"
SCT/1309,9/15/2024,G.D.CERAMICS,34DUWPP1861D1ZA,ARIYANKUPPAM,Pondicherry,CERAMIC GLAZE TILES,69072300,380,"22,800.00",80,18,"22,880.00","4,118.00",0,0,0,"26,998.00"
SCT/1310,9/15/2024,SHREE SATYADEO TILES ( MARBLE ),27AAIPN9351R1ZR,MORSHI,Maharashtra,CERAMIC GLAZE TILES,69072300,30,"1,800.00",400,18,"2,200.00",396,0,0,0,"2,596.00"
SCT/1311,9/15/2024,SHREE BAJRANG TILES,24AEKPP4713M1Z7,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,50,"3,750.00",13,18,"3,763.00",0,339,339,0,"4,441.00"
SCT/1312,9/15/2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,299,"17,940.00",0,18,"17,940.00",0,"1,615.00","1,615.00",0,"21,170.00"
SCT/1313,9/15/2024,NANEESH IMPEX PRIVATE LIMITED,33AAFCN1660F1ZT,Chennai,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2300,"2,30,000.00",805,18,"2,30,805.00","41,545.00",0,0,0,"2,72,350.00"
SCT/1314,9/15/2024,MALLIKARJUNA TRADERS,29EXVPS2872A1ZT,CHAMARAJANAGARA,Karnataka,CERAMIC GLAZE TILES,69072300,2599,"1,55,940.00",545.77,18,"1,56,485.77","28,167.44",0,0,0,"1,96,234.00"
SCT/1314,9/15/2024,MALLIKARJUNA TRADERS,29EXVPS2872A1ZT,CHAMARAJANAGARA,Karnataka,CERAMIC GLAZE TILES,69072300,163,"9,780.00",34.23,18,"9,814.23","1,766.56",0,0,0,"1,96,234.00"
SCT/1315,9/15/2024,RAKIM MOHAMMEDRAFIK NURANI,,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,1695,"1,01,700.00",355.64,18,"1,02,055.66",0,"9,185.41","9,185.41",0,"1,28,668.00"
SCT/1315,9/15/2024,RAKIM MOHAMMEDRAFIK NURANI,,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,116,"6,960.00",24.36,18,"6,984.34",0,628.59,628.59,0,"1,28,668.00"
SCT/1316,9/15/2024,BHARAT ENTERPRISES 11,09EPLPK6148P2ZW,Bareilly,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3915,"2,34,900.00",821.7,18,"2,35,721.70","42,429.87",0,0,0,"2,80,283.00"
SCT/1316,9/15/2024,BHARAT ENTERPRISES 11,09EPLPK6148P2ZW,Bareilly,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,30,"1,800.00",6.3,18,"1,806.30",325.13,0,0,0,"2,80,283.00"
SCT/1317,9/16/2024,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1000,"25,000.00",0,18,"25,000.00",0,"2,250.00","2,250.00",0,"29,500.00"
SCT/1318,9/16/2024,SKYWARD IMPEX,24AEQFS8768B1ZJ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1413,"1,13,040.00",0,18,"1,13,040.00",0,"10,174.00","10,174.00",0,"1,33,388.00"
SCT/1319,9/16/2024,SHYAM AGRAHARI,09AKCPA3016G1ZS,MANJHANPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1284,"74,472.00",261.05,18,"74,732.98","13,452.38",0,0,0,"1,05,424.00"
SCT/1319,9/16/2024,SHYAM AGRAHARI,09AKCPA3016G1ZS,MANJHANPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,251,"14,558.00",50.95,18,"14,609.02","2,629.62",0,0,0,"1,05,424.00"
SCT/1320,9/16/2024,SOMCERA CERAMIC,24CLAPR9860A1Z5,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1301,"78,060.00",0,18,"78,060.00",0,"7,025.00","7,025.00",0,"92,110.00"
SCT/1321,9/16/2024,SOMCERA CERAMIC,24CLAPR9860A1Z5,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,56,"3,360.00",0,18,"3,360.00",0,302,302,0,"3,964.00"
SCT/1322,9/16/2024,HELICON INTERNATIONAL,24AAKFH9829A1ZE,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1126,"67,560.00",0,18,"67,560.00",0,"6,080.00","6,080.00",0,"95,650.00"
SCT/1322,9/16/2024,HELICON INTERNATIONAL,24AAKFH9829A1ZE,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,225,"13,500.00",0,18,"13,500.00",0,"1,215.00","1,215.00",0,"95,650.00"
SCT/1323,9/16/2024,ATLAS CERAMICS,24AIIPM7656G1Z0,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,1017,"58,986.00",206.56,18,"59,192.54",0,"5,327.01","5,327.01",0,"84,544.00"
SCT/1323,9/16/2024,ATLAS CERAMICS,24AIIPM7656G1Z0,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,214,"12,412.00",43.44,18,"12,455.46",0,"1,120.99","1,120.99",0,"84,544.00"
SCT/1324,9/16/2024,TRIDENT OVERSEAS GROUP,24AARFT6167G1ZQ,Rajkot,Gujarat,CERAMIC GLAZE TILES,69072300,2000,"3,20,000.00",1120,0.1,"3,21,120.00",0,161,161,0,"3,21,442.00"
SCT/1325,9/16/2024,ROYAL TILES MARBLE,05CYIPD2396G1ZG,LAKSAR,Uttarakhand,CERAMIC GLAZE TILES,69072300,4070,"2,23,850.00",783.74,18,"2,24,633.73","40,433.93",0,0,0,"2,74,967.00"
SCT/1325,9/16/2024,ROYAL TILES MARBLE,05CYIPD2396G1ZG,LAKSAR,Uttarakhand,CERAMIC GLAZE TILES,69072300,152,"8,360.00",29.26,18,"8,389.27","1,510.07",0,0,0,"2,74,967.00"
SCT/1326,9/16/2024,ELITE GRANITES AND MARBLES,36ADCPI1568A1Z1,MAHABOOBNAGAR,Telangana,CERAMIC GLAZE TILES,69072300,2688,"1,61,280.00",564.71,18,"1,61,844.68","29,131.60",0,0,0,"2,15,772.00"
SCT/1326,9/16/2024,ELITE GRANITES AND MARBLES,36ADCPI1568A1Z1,MAHABOOBNAGAR,Telangana,CERAMIC GLAZE TILES,69072300,349,"20,940.00",73.29,18,"21,013.32","3,782.40",0,0,0,"2,15,772.00"
SCT/1327,9/16/2024,BUILDSAFE INFRA,27ABAFB8858L1ZW,Raigad,Maharashtra,CERAMIC GLAZE TILES,69072300,4120,"2,06,000.00",721,18,"2,06,721.00","37,210.00",0,0,0,"2,43,931.00"
SCT/1328,9/16/2024,UMA ENTERPRISE,24BNLPP8119A1Z3,KHAMBHAT,Gujarat,CERAMIC GLAZE TILES,69072300,2799,"1,67,940.00",588,18,"1,68,527.97",0,"15,167.55","15,167.55",0,"2,34,387.00"
SCT/1328,9/16/2024,UMA ENTERPRISE,24BNLPP8119A1Z3,KHAMBHAT,Gujarat,CERAMIC GLAZE TILES,69072300,500,"30,000.00",105,18,"30,105.03",0,"2,709.45","2,709.45",0,"2,34,387.00"
SCT/1329,9/16/2024,DK Granite Tiles,22AVZPB6980A1ZJ,Durg,Chattisgarh,CERAMIC GLAZE TILES,69072300,1359,"81,540.00",285.06,18,"81,825.14","14,728.17",0,0,0,"1,25,967.00"
